year,Bed,ll,meat,ul,GHL.05,lowGHL.05,highGHL.05,GHL.10,lowGHL.10,highGHL.10
2017.0,KSH1,143035.82342216643,196295.8838315126,251579.43856394512,9814.79419157563,7151.791171108322,12578.971928197258,19629.58838315126,14303.582342216643,25157.943856394515
2017.0,KSH2,2567.9328144826113,8916.053726452288,16023.886904811012,445.8026863226144,128.39664072413058,801.1943452405507,891.6053726452288,256.79328144826115,1602.3886904811013
