year,Bed,ll,meat,ul,GHL.05,lowGHL.05,highGHL.05,GHL.10,lowGHL.10,highGHL.10
2017.0,KSH1,138598.83053466512,188217.94896184345,241273.81921217375,9410.897448092173,6929.941526733256,12063.690960608688,18821.794896184347,13859.883053466512,24127.381921217377
2017.0,KSH2,2452.0376836758674,8404.785524588884,15034.344927396349,420.2392762294442,122.60188418379337,751.7172463698175,840.4785524588884,245.20376836758675,1503.434492739635
