year,District,Bed,ratio_bar,ll,ul
2017.0,KSH,KSH1,0.09866222901486964,0.09705126397821452,0.10027288882640625
2017.0,KSH,KSH2,0.0990671799716966,0.09470014008496608,0.10299435342688056
